x1,y1,y2,d1y1dx1,d1y2dx1,d2y1dx1,d2y2dx1
1.04336224149433,-1.31130260162806,-2.67705784799167,3.27207198901375,7.20890318293064,4.04281309435528,7.99702142173449
1.04869913275517,-1.29378261747356,-2.63847144686394,3.29348901270068,7.2512345881594,3.98316027625432,7.86655068146719
1.05403602401601,-1.27614918411596,-2.59966098915143,3.31458678019453,7.29286774204815,3.9231727941869,7.73535364845031
1.05937291527685,-1.25840401012955,-2.56063021163426,3.33536352079959,7.33379879919045,3.86285641313896,7.60344185265575
1.06470980653769,-1.24054881345636,-2.52138287145052,3.35581749467113,7.37402397588184,3.80221692944468,7.47082688675184
1.07004669779853,-1.22258532124109,-2.48192274576618,3.37594699298139,7.41353955045175,3.74126017029127,7.33752040511299
1.07538358905937,-1.20451526966515,-2.44225363144307,3.39575033808289,7.45234186359016,3.67999199322099,7.20353412282376
1.08072048032021,-1.18634040377979,-2.40237934470524,3.4152258836691,7.49042731866901,3.61841828563068,7.06887981467782
1.08605737158105,-1.16806247733846,-2.3623037208036,3.43437201493243,7.52779238205809,3.55654496426873,6.93356931417191
1.09139426284189,-1.14968325262825,-2.32203061367884,3.45318714871956,7.56443358343569,3.49437797472942,6.79761451249463
1.09673115410274,-1.13120450030056,-2.28156389562278,3.47166973368397,7.60034751609377,3.431923290945,6.66102735751047
1.10206804536358,-1.11262799920095,-2.24090745693806,3.48981825043586,7.6355308372377,3.36918691467517,6.52381985273885
1.10740493662442,-1.0939555361982,-2.20006520559623,3.5076312116893,7.66998026828057,3.30617487499426,6.38600405632839
1.11274182788526,-1.07518890601257,-2.15904106689433,3.5251071624066,7.70369259513199,3.24289322777609,6.24759208002677
1.1180787191461,-1.05632991104335,-2.11783898310991,3.54224467993998,7.73666466848135,3.17934805517648,6.10859608814558
1.12341561040694,-1.03738036119558,-2.07646291315458,3.55904237417045,7.76889340407564,3.11554546511358,5.96902829652116
1.12875250166778,-1.01834207370615,-2.03491683222606,3.57549888764388,7.80037578299156,3.05149159074596,5.82890097147066
1.13408939292862,-0.999216872969028,-1.99320473145879,3.59161289570434,7.83110885190225,2.98719258994854,5.68822642874388
1.13942628418946,-0.980006590359948,-1.9513306175732,3.6073831066246,7.86108972333818,2.92265464478646,5.54701703247113
1.1447631754503,-0.96071306406028,-1.90929851252352,3.6228082617338,7.89031557594262,2.85788396098677,5.40528519410648
1.15010006671114,-0.941338138880307,-1.86711245314427,3.63788713554235,7.91878365472134,2.79288676740824,5.26304337136751
1.15543695797198,-0.921883666081801,-1.82477649079546,3.65261853586392,7.94649127128667,2.72766931550913,5.1203040671707
1.16077384923282,-0.902351503199961,-1.78229469100644,3.66700130393468,7.9734358040959,2.66223787881293,4.97707982856307
1.16611074049366,-0.882743513864749,-1.73967113311859,3.68103431452958,7.99961469868391,2.59659875237244,4.8333832456502
1.1714476317545,-0.863061567621569,-1.69690990992667,3.69471647607584,8.02502546789011,2.53075825223176,4.68922695052029
1.17678452301534,-0.843307539751395,-1.65401512731905,3.70804673076355,8.04966569207963,2.4647227148867,4.54462361616495
1.18212141427618,-0.823483311090282,-1.61099090391679,3.72102405465334,8.07353301935871,2.3984984967433,4.39958595539628
1.18745830553702,-0.803590767848311,-1.56784137071149,3.73364745778122,8.09662516578433,2.33209197357466,4.25412671976047
1.19279519679786,-0.783631801428019,-1.52457067070214,3.74591598426047,8.11893991556804,2.26550953997626,4.10825869844847
1.19813208805871,-0.763608308242242,-1.48118295853084,3.75782871238066,8.14047512127391,2.19875760881944,3.96199471720297
