x1,y1
500.7503752,0.00012948
501.2506253,0.000127745
501.7508754,0.000126034
502.2511256,0.000124346
502.7513757,0.00012268
503.2516258,0.000121037
503.7518759,0.000119416
504.2521261,0.000117817
504.7523762,0.000116239
505.2526263,0.000114682
505.7528764,0.000113145
506.2531266,0.000111629
506.7533767,0.000110133
507.2536268,0.000108657
507.7538769,0.000107199
508.2541271,0.000105761
508.7543772,0.000104341
509.2546273,0.000102939
509.7548774,0.000101555
510.2551276,0.000100189
510.7553777,9.88E-05
511.2556278,9.75E-05
511.7558779,9.62E-05
512.2561281,9.49E-05
512.7563782,9.36E-05
513.2566283,9.24E-05
513.7568784,9.11E-05
514.2571286,8.99E-05
514.7573787,8.87E-05
515.2576288,8.75E-05
515.7578789,8.63E-05
516.2581291,8.51E-05
516.7583792,8.40E-05
517.2586293,8.28E-05
517.7588794,8.17E-05
518.2591296,8.06E-05
518.7593797,7.95E-05
519.2596298,7.84E-05
519.7598799,7.74E-05
520.2601301,7.63E-05
520.7603802,7.53E-05
521.2606303,7.43E-05
521.7608804,7.33E-05
522.2611306,7.23E-05
522.7613807,7.13E-05
523.2616308,7.03E-05
523.7618809,6.94E-05
524.2621311,6.84E-05
524.7623812,6.75E-05
525.2626313,6.66E-05
525.7628814,6.57E-05
526.2631316,6.48E-05
526.7633817,6.39E-05
527.2636318,6.31E-05
527.7638819,6.22E-05
528.2641321,6.14E-05
528.7643822,6.06E-05
529.2646323,5.97E-05
529.7648824,5.89E-05
530.2651326,5.81E-05
530.7653827,5.74E-05
531.2656328,5.66E-05
531.7658829,5.58E-05
532.2661331,5.51E-05
532.7663832,5.43E-05
533.2666333,5.36E-05
533.7668834,5.29E-05
534.2671336,5.22E-05
534.7673837,5.15E-05
535.2676338,5.08E-05
535.7678839,5.01E-05
536.2681341,4.95E-05
536.7683842,4.88E-05
537.2686343,4.81E-05
537.7688844,4.75E-05
538.2691346,4.69E-05
538.7693847,4.62E-05
539.2696348,4.56E-05
539.7698849,4.50E-05
540.2701351,4.44E-05
540.7703852,4.38E-05
541.2706353,4.32E-05
541.7708854,4.27E-05
542.2711356,4.21E-05
542.7713857,4.15E-05
543.2716358,4.10E-05
543.7718859,4.04E-05
544.2721361,3.99E-05
544.7723862,3.94E-05
545.2726363,3.88E-05
545.7728864,3.83E-05
546.2731366,3.78E-05
546.7733867,3.73E-05
547.2736368,3.68E-05
547.7738869,3.63E-05
548.2741371,3.58E-05
548.7743872,3.53E-05
549.2746373,3.49E-05
549.7748874,3.44E-05
550.2751376,3.39E-05
550.7753877,3.35E-05
551.2756378,3.30E-05
551.7758879,3.26E-05
552.2761381,3.21E-05
552.7763882,3.17E-05
553.2766383,3.13E-05
553.7768884,3.08E-05
554.2771386,3.04E-05
554.7773887,3.00E-05
555.2776388,2.96E-05
555.7778889,2.92E-05
556.2781391,2.88E-05
556.7783892,2.84E-05
557.2786393,2.80E-05
557.7788894,2.76E-05
558.2791396,2.73E-05
558.7793897,2.69E-05
559.2796398,2.65E-05
559.7798899,2.61E-05
560.2801401,2.58E-05
560.7803902,2.54E-05
561.2806403,2.51E-05
561.7808904,2.47E-05
562.2811406,2.44E-05
562.7813907,2.41E-05
563.2816408,2.37E-05
563.7818909,2.34E-05
564.2821411,2.31E-05
564.7823912,2.28E-05
565.2826413,2.25E-05
565.7828914,2.22E-05
566.2831416,2.19E-05
566.7833917,2.16E-05
567.2836418,2.13E-05
567.7838919,2.10E-05
568.2841421,2.07E-05
568.7843922,2.04E-05
569.2846423,2.02E-05
569.7848924,1.99E-05
570.2851426,1.96E-05
570.7853927,1.93E-05
571.2856428,1.91E-05
571.7858929,1.88E-05
572.2861431,1.86E-05
572.7863932,1.83E-05
573.2866433,1.81E-05
573.7868934,1.78E-05
574.2871436,1.76E-05
574.7873937,1.74E-05
575.2876438,1.71E-05
575.7878939,1.69E-05
576.2881441,1.67E-05
576.7883942,1.65E-05
577.2886443,1.62E-05
577.7888944,1.60E-05
578.2891446,1.58E-05
578.7893947,1.56E-05
579.2896448,1.54E-05
